Longitude,Latitude,County,State,City,ZIP,ID
-93.2347419499999,37.0989533900001,GREENE,MO,OZARK,65721,3557
-93.2356020999999,37.104586,GREENE,MO,SPRINGFIELD,65804,3558
-90.53406575,38.64847152,ST. LOUIS,MO,CHESTERFIELD,63017,3559
-91.70323321,37.0024386100001,HOWELL,MO,MOUNTAIN VIEW,65548,3560
-90.4467723499999,38.6363666600001,ST. LOUIS,MO,TOWN & COUNTRY,63131,3561
-91.1706424,38.19582961,CRAWFORD,MO,SULLIVAN,63080,3562
-89.58346269,36.88984248,SCOTT,MO,SIKESTON,63801,3563
-92.41365616,39.42527118,RANDOLPH,MO,MOBERLY,65270,3564
-94.7710178999999,39.7732177,BUCHANAN,MO,ST. JOSEPH,64506,3565
-94.3243890699999,40.25275515,GENTRY,MO,ALBANY,64402,3566
-94.87638893,40.3262843300001,NODAWAY,MO,MARYVILLE,64468,3567
-94.3604855299999,37.8311845200001,VERNON,MO,NEVADA,64772,3568
-91.87761104,39.1722927100001,AUDRAIN,MO,MEXICO,65265,3569
-91.96589736,38.8434442400001,CALLAWAY,MO,FULTON,65251,3570
-94.55116162,39.14898758,CLAY,MO,NORTH KANSAS CITY,64116,3571
-92.5890641,40.1935119400001,ADAIR,MO,KIRKSVILLE,63501,3572
-94.8114026,39.7784892400001,BUCHANAN,MO,ST. JOSEPH,64506,3573
-92.6288893299999,38.13496351,CAMDEN,MO,OSAGE BEACH,65065,3574
-91.87458808,36.7381879500001,HOWELL,MO,WEST PLAINS,65775,3575
-90.53293006,37.9122258300001,ST. FRANCOIS,MO,BONNE TERRE,63628,3576
-90.43824474,37.78136592,ST. FRANCOIS,MO,FARMINGTON,63640,3577
-89.74070983,36.2373074700001,PEMISCOT,MO,HAYTI,63851,3578
-93.27240188,37.24856378,GREENE,MO,SPRINGFIELD,65803,3579
-89.8655138,37.7320924300001,PERRY,MO,PERRYVILLE,63775,3580
-93.0676931,39.7746033500001,LINN,MO,BROOKFIELD,64628,3581
-91.78598299,37.95248953,PHELPS,MO,ROLLA,65401,3582
-91.0647806599999,39.44066438,PIKE,MO,LOUISIANA,63353,3583
-90.4261255,36.78558106,BUTLER,MO,POPLAR BLUFF,63901,3584
-90.4432518899999,36.7869106100001,BUTLER,MO,POPLAR BLUFF,63901,3585
-90.69814249,38.71595266,ST. CHARLES,MO,O'FALLON,63368,3586
-93.00564602,40.48274509,PUTNAM,MO,UNIONVILLE,63565,3587
-90.41544851,38.7099579100001,ST. LOUIS,MO,MARYLAND HEIGHTS,63043,3588
-93.95742114,39.2643778500001,RAY,MO,RICHMOND,64085,3589
-94.55812509,39.00889984,JACKSON,MO,KANSAS CITY,64132,3590
-94.5777309599999,39.00723164,JACKSON,MO,KANSAS CITY,64131,3591
-94.5600165399999,39.0114033,JACKSON,MO,KANSAS CITY,64130,3592
-93.51852932,38.5341333100001,HENRY,MO,WINDSOR,65360,3593
-92.3421044199999,38.96638205,BOONE,MO,COLUMBIA,65203,3594
-89.57114498,37.3035819400001,CAPE GIRARDEAU,MO,CAPE GIRARDEAU,63703,3595
-94.3815285599999,38.94189729,JACKSON,MO,LEE'S SUMMIT,64086,3596
-94.59019592,39.04743362,JACKSON,MO,KANSAS CITY,64111,3597
-94.64832907,39.24898899,PLATTE,MO,KANSAS CITY,64154,3598
-94.58142085,39.3765090900001,CLAY,MO,SMITHVILLE,64089,3599
-91.5693523799999,37.66045595,DENT,MO,SALEM,65560,3600
-92.16495149,40.4647753900001,SCOTLAND,MO,MEMPHIS,63555,3601
-93.26651852,37.14643934,GREENE,MO,SPRINGFIELD,65804,3602
-90.44624942,38.63655771,ST. LOUIS,MO,ST. LOUIS,63131,3603
-90.48349744,38.7804756100001,ST. CHARLES,MO,ST. CHARLES,63301,3604
-90.2581395299999,38.63222218,ST. LOUIS,MO,ST. LOUIS,63110,3605
-94.5518278599999,39.15134801,CLAY,MO,NORTH KANSAS CITY,64116,3606
-94.42410418,39.27450552,CLAY,MO,LIBERTY,64068,3607
-90.2286144999999,38.5835259400001,ST. LOUIS,MO,ST. LOUIS,63118,3608
-89.5655708199999,37.2869714300001,CAPE GIRARDEAU,MO,CAPE GIRARDEAU,63703,3609
-90.4370935599999,37.77375398,ST. FRANCOIS,MO,FARMINGTON,63640,3610
-89.53984582,37.3107343400001,CAPE GIRARDEAU,MO,CAPE GIRARDEAU,63701,3611
-89.96832374,36.8074795900001,STODDARD,MO,DEXTER,63841,3612
-90.23910389,38.6217249100001,ST. LOUIS,MO,ST. LOUIS,63104,3613
-90.4337424999999,38.75055654,ST. LOUIS,MO,BRIDGETON,63044,3614
-90.43516525,38.7517683,ST. LOUIS,MO,BRIDGETON,63044,3615
-90.775864,38.802534,ST. CHARLES,MO,LAKE ST. LOUIS,63367,3616
-90.3126996,38.6333308800001,ST. LOUIS,MO,RICHMOND HEIGHTS,63117,3617
-90.23868622,38.62295605,ST. LOUIS,MO,ST. LOUIS,63110,3618
-90.23846797,38.62414869,ST. LOUIS,MO,ST. LOUIS,63104,3619
-90.2403566099999,38.61560143,ST. LOUIS,MO,ST. LOUIS,63110,3620
-90.47641436,38.5279236600001,ST. LOUIS,MO,FENTON,63026,3621
-90.7757467499999,38.8027966700001,ST. CHARLES,MO,LAKE ST. LOUIS,63367,3622
-90.48462054,38.78090867,ST. CHARLES,MO,ST. CHARLES,63301,3623
-90.8807209999999,38.8221504100001,ST. CHARLES,MO,WENTZVILLE,63385,3624
-92.22156912,38.55869819,COLE,MO,JEFFERSON CITY,65109,3625
-90.31089581,38.6330960400001,ST. LOUIS,MO,RICHMOND HEIGHTS,63117,3626
-94.6038177199999,38.9361354700001,JACKSON,MO,KANSAS CITY,64114,3627
-90.26417116,38.63894385,ST. LOUIS,MO,ST. LOUIS,63110,3628
-90.27730968,38.6049899000001,ST. LOUIS,MO,ST. LOUIS,63139,3629
-90.27630112,38.6540115600001,ST. LOUIS,MO,ST. LOUIS,63112,3630
-90.45179232,38.58433072,ST. LOUIS,MO,ST. LOUIS,63122,3631
-90.50322354,38.65129081,ST. LOUIS,MO,CHESTERFIELD,63017,3632
-90.5321783799999,38.6757077300001,ST. LOUIS,MO,CHESTERFIELD,63017,3633
-94.26385752,39.0260671500001,JACKSON,MO,BLUE SPRINGS,64014,3634
-90.05465491,37.9693422300001,STE. GENEVIEVE,MO,STE. GENEVIEVE,63670,3635
-93.13381402,40.20162729,SULLIVAN,MO,MILAN,63556,3636
-91.96116854,37.31612169,TEXAS,MO,HOUSTON,65483,3637
-90.2579411199999,38.6371920400001,ST. LOUIS,MO,ST. LOUIS,63110,3638
-90.57985481,38.79380998,ST. CHARLES,MO,ST. PETERS,63376,3639
-94.39435345,38.9753918700001,JACKSON,MO,KANSAS CITY,64139,3640
-94.57531678,39.0845361500001,JACKSON,MO,KANSAS CITY,64108,3641
-94.57288161,39.0842537,JACKSON,MO,KANSAS CITY,64108,3642
-92.32817811,38.9383836600001,BOONE,MO,COLUMBIA,65212,3643
-90.77266582,37.92597311,WASHINGTON,MO,POTOSI,63664,3644
-93.7222951699999,38.7659332800001,JOHNSON,MO,WARRENSBURG,64093,3645
-92.28821141,38.95747363,BOONE,MO,COLUMBIA,65201,3646
-93.58163967,40.06786699,GRUNDY,MO,TRENTON,64683,3647
-112.64724875,45.2016138600001,BEAVERHEAD,MT,DILLON,59725,3648
-109.24388104,45.2122707,CARBON,MT,RED LODGE,59068,3649
-112.19271147,47.81409763,TETON,MT,CHOTEAU,59422,3650
-107.61653273,45.72891672,BIG HORN,MT,HARDIN,59034,3651
-110.1087565,48.1787907300001,CHOUTEAU,MT,BIG SANDY,59520,3652
-114.17208714,46.24813858,RAVALLI,MT,HAMILTON,59840,3653
-111.30093122,45.26038213,GALLATIN,MT,BIG SKY,59716,3654
-111.51600331,46.3218649200001,BROADWATER,MT,TOWNSEND,59644,3655
-115.54797204,48.3915455700001,LINCOLN,MT,LIBBY,59923,3656
-109.44395402,47.0585942100001,FERGUS,MT,LEWISTOWN,59457,3657
-114.88818837,47.46847267,SANDERS,MT,PLAINS,59859,3658
-112.95692871,46.13269218,DEER LODGE,MT,ANACONDA,59711,3659
-104.54849376,45.8879955100001,CARTER,MT,EKALAKA,59324,3660
-105.418244,48.78824639,DANIELS,MT,SCOBEY,59263,3661
-112.726831,46.41327806,POWELL,MT,DEER LODGE,59722,3662
-104.28120337,46.3659592400001,FALLON,MT,BAKER,59313,3663
-106.6352257,48.1894220400001,VALLEY,MT,GLASGOW,59230,3664
-106.91125528,47.3188730100001,GARFIELD,MT,JORDAN,59337,3665
-104.70383362,47.11742516,DAWSON,MT,GLENDIVE,59330,3666
-113.29416393,46.33007221,GRANITE,MT,PHILIPSBURG,59858,3667
-105.82806045,46.3953215700001,CUSTER,MT,MILES CITY,59301,3668
-110.97204208,48.5100721700001,LIBERTY,MT,CHESTER,59522,3669
-110.52679027,45.67515288,PARK,MT,LIVINGSTON,59047,3670
-111.95892521,48.1744874400001,PONDERA,MT,CONRAD,59425,3671
-111.84961514,48.50952146,TOOLE,MT,SHELBY,59474,3672
-114.33134382,48.3802769600001,FLATHEAD,MT,WHITEFISH,59937,3673
-111.732019,45.35174722,MADISON,MT,ENNIS,59729,3674
-105.58072724,47.4188487100001,MCCONE,MT,CIRCLE,59215,3675
-114.87664823,47.1852672200001,MINERAL,MT,SUPERIOR,59872,3676
-110.67227572,47.82040447,CHOUTEAU,MT,FORT BENTON,59442,3677
-110.90441686,46.5478759700001,MEAGHER,MT,WHITE SULPHUR SPRINGS,59645,3678
-112.32702347,48.6285098700001,GLACIER,MT,CUT BANK,59427,3679
-107.85943629,48.3578659900001,PHILLIPS,MT,MALTA,59538,3680
-109.95207155,45.8282454600001,SWEET GRASS,MT,BIG TIMBER,59011,3681
-105.19289747,48.11532759,ROOSEVELT,MT,POPLAR,59255,3682
-105.31559594,46.79113406,PRAIRIE,MT,TERRY,59349,3683
-114.16270492,47.68217151,LAKE,MT,POLSON,59860,3684
-104.51461041,48.1514501,ROOSEVELT,MT,CULBERTSON,59218,3685
-106.6703662,46.2716893100001,ROSEBUD,MT,FORSYTH,59327,3686
-108.54570523,46.4537166600001,MUSSELSHELL,MT,ROUNDUP,59072,3687
-112.19203879,45.4530315000001,MADISON,MT,SHERIDAN,59749,3688
-104.56327699,48.77918429,SHERIDAN,MT,PLENTYWOOD,59254,3689
-104.17315084,47.7150889600001,RICHLAND,MT,SIDNEY,59270,3690
-114.10704469,47.5286764800001,LAKE,MT,RONAN,59864,3691
-109.25914581,45.6431276800001,STILLWATER,MT,COLUMBUS,59019,3692
-105.64190836,48.10134887,ROOSEVELT,MT,WOLF POINT,59201,3693
-109.84107931,46.4373286000001,WHEATLAND,MT,HARLOWTON,59036,3694
-108.60463457,45.74313397,YELLOWSTONE,MT,BILLINGS,59102,3695
-111.26096756,47.4916011600001,CASCADE,MT,GREAT FALLS,59405,3696
-108.51345237,45.7894969500001,YELLOWSTONE,MT,BILLINGS,59101,3697
-111.01971466,45.6701067400001,GALLATIN,MT,BOZEMAN,59715,3698
-114.04787954,46.8473783600001,MISSOULA,MT,MISSOULA,59804,3699
-111.29135261,47.4893545200001,CASCADE,MT,GREAT FALLS,59405,3700
-114.32342595,48.21467735,FLATHEAD,MT,KALISPELL,59901,3701
-112.79086729,46.1808180300001,DEER LODGE,MT,WARM SPRINGS,59756,3702
-108.6060574,45.73991405,YELLOWSTONE,MT,BILLINGS,59102,3703
-111.98889283,46.5824289700001,LEWIS AND CLARK,MT,HELENA,59604,3704
-112.54551354,46.0085166600001,SILVER BOW,MT,BUTTE,59701,3705
-113.99991,46.87591,MISSOULA,MT,MISSOULA,59806,3706
-108.51947381,45.7934038600001,YELLOWSTONE,MT,BILLINGS,59107,3707
-111.99743838,46.58267004,LEWIS AND CLARK,MT,HELENA,59601,3708
-96.71097428,42.10558165,THURSTON,NE,PENDER,68047,3709
-102.95211955,41.1362121400001,CHEYENNE,NE,SIDNEY,69162,3710
-99.53709135,42.57538377,ROCK,NE,BASSETT,68714,3711
-97.0606969999999,41.45576915,COLFAX,NE,SCHUYLER,68661,3712
-102.34833478,41.41268483,GARDEN,NE,OSHKOSH,69154,3713
-96.0401045899999,41.1358535200001,SARPY,NE,PAPILLION,68046,3714
-97.5937304299999,40.16063927,THAYER,NE,HEBRON,68370,3715
-97.0092309299999,42.2419192,WAYNE,NE,WAYNE,68787,3716
-99.3830700999999,40.4478890500001,PHELPS,NE,HOLDREGE,68949,3717
-95.8624831,40.65637136,OTOE,NE,NEBRASKA CITY,68410,3718
-100.18035934,40.28060501,FURNAS,NE,CAMBRIDGE,69022,3719
-103.09228543,41.6617642800001,MORRILL,NE,BRIDGEPORT,69336,3720
-96.13302258,41.2499947200001,DOUGLAS,NE,BOYS TOWN,68010,3721
-96.1340719,41.2500045,DOUGLAS,NE,BOYS TOWN,68010,3722
-98.95413257,40.1018289800001,FRANKLIN,NE,FRANKLIN,68939,3723
-98.01064063,40.8712343400001,HAMILTON,NE,AURORA,68818,3724
-96.1400144199999,41.19872696,DOUGLAS,NE,OMAHA,68137,3725
-99.63187635,41.4094485100001,CUSTER,NE,BROKEN BOW,68822,3726
-96.6522639899999,40.7958982100001,LANCASTER,NE,LINCOLN,68506,3727
-97.80754526,40.7833479400001,YORK,NE,HENDERSON,68371,3728
-96.180395,41.2377526500001,DOUGLAS,NE,OMAHA,68130,3729
-96.62350501,40.7947330100001,LANCASTER,NE,LINCOLN,68506,3730
-98.00293433,41.1072970500001,MERRICK,NE,CENTRAL CITY,68826,3731
-96.19039028,41.2600073500001,DOUGLAS,NE,OMAHA,68118,3732
-96.63558327,41.1932757800001,SAUNDERS,NE,WAHOO,68066,3733
-96.03020737,41.2408459800001,DOUGLAS,NE,OMAHA,68124,3734
-96.19702289,40.3796756200001,JOHNSON,NE,TECUMSEH,68450,3735
-95.85332562,40.39122889,NEMAHA,NE,AUBURN,68305,3736
-97.5921534,40.8825718000001,YORK,NE,YORK,68467,3737
-96.6981556599999,40.78948023,LANCASTER,NE,LINCOLN,68502,3738
-96.6991566299999,40.7896144200001,LANCASTER,NE,LINCOLN,68502,3739
-95.9485291399999,41.1370445000001,SARPY,NE,BELLEVUE,68123,3740
-101.71871887,41.15124201,KEITH,NE,OGALLALA,69153,3741
-98.3716427099999,40.92605948,HALL,NE,GRAND ISLAND,68803,3742
-97.4526841799999,42.0338928300001,MADISON,NE,NORFOLK,68701,3743
-98.94280528,41.6021114800001,VALLEY,NE,ORD,68862,3744
-96.18685133,40.6673055000001,OTOE,NE,SYRACUSE,68446,3745
-96.13563712,41.23286977,DOUGLAS,NE,OMAHA,68144,3746
-102.19985183,42.81217752,SHERIDAN,NE,GORDON,69343,3747
-98.65038285,42.4606455000001,HOLT,NE,O' NEILL,68763,3748
-97.0914344,40.91002173,SEWARD,NE,SEWARD,68434,3749
-98.38072088,40.8861415000001,HALL,NE,GRAND ISLAND,68803,3750
-97.1225303099999,41.2466945100001,BUTLER,NE,DAVID CITY,68632,3751
-103.66474127,41.8866798500001,SCOTTS BLUFF,NE,SCOTTSBLUFF,69361,3752
-98.98266201,42.5288883200001,HOLT,NE,ATKINSON,68713,3753
-95.9744051599999,41.2460658000001,DOUGLAS,NE,OMAHA,68105,3754
-95.94851923,41.2558649100001,DOUGLAS,NE,OMAHA,68131,3755
-96.70606004,41.84345168,CUMING,NE,WEST POINT,68788,3756
-96.49176522,41.4524164800001,DODGE,NE,FREMONT,68025,3757
-97.38490108,41.45517805,PLATTE,NE,COLUMBUS,68601,3758
-103.66684855,41.23255777,KIMBALL,NE,KIMBALL,69145,3759
-96.0247396,41.1611352900001,SARPY,NE,PAPILLION,68046,3760
-96.6468178599999,40.7898798100001,LANCASTER,NE,LINCOLN,68506,3761
-96.648023086,40.7904510390001,LANCASTER,NE,LINCOLN,68506,3762
-96.62717865,40.80837947,LANCASTER,NE,LINCOLN,68510,3763
-100.76997434,41.1217339500001,LINCOLN,NE,NORTH PLATTE,69101,3764
-96.02028902,41.3222431500001,DOUGLAS,NE,OMAHA,68122,3765
-96.21228906,41.26463957,DOUGLAS,NE,ELKHORN,68022,3766
-98.38806583,40.5909138000001,ADAMS,NE,HASTINGS,68901,3767
-98.94285322,40.49543098,KEARNEY,NE,MINDEN,68959,3768
-96.03107033,41.23963802,DOUGLAS,NE,OMAHA,68124,3769
-96.59351305,40.7366810300001,LANCASTER,NE,LINCOLN,68526,3770
-96.61730779,40.7692457100001,LANCASTER,NE,LINCOLN,68506,3771
-96.03755209,41.2576700000001,DOUGLAS,NE,OMAHA,68114,3772
-96.7313804,40.7787598,LANCASTER,NE,LINCOLN,68522,3773
-99.11258973,40.6820509500001,BUFFALO,NE,KEARNEY,68845,3774
-96.1445666,41.55142676,WASHINGTON,NE,BLAIR,68008,3775
-96.0422559099999,41.2609364800001,DOUGLAS,NE,OMAHA,68114,3776
-103.01445394,42.8229261600001,DAWES,NE,CHADRON,69337,3777
-96.0419733799999,41.2592316500001,DOUGLAS,NE,OMAHA,68114,3778
-101.7270195,40.8487945100001,PERKINS,NE,GRANT,69140,3779
-97.2816502699999,40.65345624,SALINE,NE,FRIEND,68359,3780
-100.15322981,40.9389198800001,DAWSON,NE,GOTHENBURG,69138,3781
-99.84956105,42.5445134600001,BROWN,NE,AINSWORTH,69210,3782
-95.97863498,41.255229,DOUGLAS,NE,OMAHA,68198,3783
-99.9231578,41.2911193200001,CUSTER,NE,CALLAWAY,68825,3784
-99.98249879,40.8636084,DAWSON,NE,COZAD,69130,3785
-98.46849408,42.8245735300001,BOYD,NE,LYNCH,68746,3786
-97.38426911,42.05069795,MADISON,NE,NORFOLK,68701,3787
-100.60835072,40.2054227900001,RED WILLOW,NE,MCCOOK,69001,3788
-98.00574016,41.6830408100001,BOONE,NE,ALBION,68620,3789
-99.10673839,40.72045525,BUFFALO,NE,KEARNEY,68847,3790
-97.91725539,42.4659882,KNOX,NE,CREIGHTON,68729,3791
-98.06594912,40.02644338,NUCKOLLS,NE,SUPERIOR,68978,3792
-97.59495531,40.52660052,FILLMORE,NE,GENEVA,68361,3793
-96.93554613,40.64063773,SALINE,NE,CRETE,68333,3794
-98.03064397,42.13474596,ANTELOPE,NE,NELIGH,68756,3795
-97.17500391,40.15554652,JEFFERSON,NE,FAIRBURY,68352,3796
-96.7497206099999,40.3161463700001,GAGE,NE,BEATRICE,68310,3797
-97.73258369,41.4439214600001,NANCE,NE,GENOA,68640,3798
-96.02035632,41.3220543400001,DOUGLAS,NE,OMAHA,68122,3799
-95.60788795,40.0777201700001,RICHARDSON,NE,FALLS CITY,68355,3800
-98.46323549,41.2170544900001,HOWARD,NE,ST PAUL,68873,3801
-100.53816641,42.87939012,CHERRY,NE,VALENTINE,69201,3802
-97.5491719999999,41.1697220500001,POLK,NE,OSCEOLA,68651,3803
-97.59582364,42.3603027500001,PIERCE,NE,OSMOND,68765,3804
-96.15004086,40.1085194300001,PAWNEE,NE,PAWNEE CITY,68420,3805
-98.52805473,40.0915342600001,WEBSTER,NE,RED CLOUD,68970,3806
-101.53766349,40.05652918,DUNDY,NE,BENKELMAN,69021,3807
-102.86985494,42.1168365400001,BOX BUTTE,NE,ALLIANCE,69301,3808
-101.65066525,40.5241292800001,CHASE,NE,IMPERIAL,69033,3809
-99.36492831,40.1049921900001,HARLAN,NE,ALMA,68920,3810
-99.75883201,40.7858968200001,DAWSON,NE,LEXINGTON,68850,3811
-119.79740294,39.5378713900001,WASHOE,NV,RENO,89512,3812
-119.77215214,39.17078099,CARSON CITY,NV,CARSON CITY,89703,3813
-119.78438309,39.2021195900001,CARSON CITY,NV,CARSON CITY,89703,3814
-115.28547053,36.2870572200001,CLARK,NV,LAS VEGAS,89149,3815
-115.13823013,36.13059266,CLARK,NV,LAS VEGAS,89109,3816
-115.12450518,36.11395958,CLARK,NV,LAS VEGAS,89119,3817
-115.22896059,36.15661907,CLARK,NV,LAS VEGAS,89146,3818
-115.22163809,36.1117522600001,CLARK,NV,LAS VEGAS,89103,3819
-115.30750359,36.11581862,CLARK,NV,LAS VEGAS,89147,3820
-115.11694415,36.00311572,CLARK,NV,HENDERSON,89052,3821
-115.1627144,36.24026317,CLARK,NV,LAS VEGAS,89032,3822
-115.207116,36.032117,CLARK,NV,LAS VEGAS,89139,3823
-115.209097,36.1459360000001,CLARK,NV,LAS VEGAS,89102,3824
-119.77483093,39.5315412300001,WASHOE,NV,SPARKS,89431,3825
-115.16585504,36.1087670100001,CLARK,NV,LAS VEGAS,89109,3826
-115.29244832,36.0803497800001,CLARK,NV,LAS VEGAS,89148,3827
-115.12088321,36.00110213,CLARK,NV,HENDERSON,89052,3828
-115.19422344,36.1567317700001,CLARK,NV,LAS VEGAS,89102,3829
-115.12275764,36.1079222500001,CLARK,NV,LAS VEGAS,89119,3830
-115.030568,36.072711,CLARK,NV,HENDERSON,89011,3831
-115.16281185,36.16309154,CLARK,NV,LAS VEGAS,89106,3832
-115.11671103,36.03364521,CLARK,NV,HENDERSON,89123,3833
-115.2118665,36.1454920400001,CLARK,NV,LAS VEGAS,89119,3834
-115.12183623,36.11591624,CLARK,NV,LAS VEGAS,89146,3835
-119.77713504,39.52904382,WASHOE,NV,SPARKS,89431,3836
-115.1103846,36.1165861600001,CLARK,NV,LAS VEGAS,89121,3837
-115.249107,36.21585229,CLARK,NV,LAS VEGAS,89128,3838
-115.12256356,36.19472841,CLARK,NV,NORTH LAS VEGAS,89030,3839
-119.69745444,39.5408638100001,WASHOE,NV,SPARKS,89434,3840
-115.28035549,36.2751343300001,CLARK,NV,LAS VEGAS,89149,3841
-115.25035637,36.2055307700001,CLARK,NV,LAS VEGAS,89128,3842
-119.69704981,39.5412386900001,WASHOE,NV,SPARKS,89434,3843
-119.776027,39.46389,WASHOE,NV,RENO,89511,3844
-119.79648602,39.5259415900001,WASHOE,NV,RENO,89502,3845
-119.79234853,39.5239953,WASHOE,NV,RENO,89502,3846
-119.759815,39.4361337,WASHOE,NV,RENO,89521,3847
-114.98490732,36.0386620100001,CLARK,NV,HENDERSON,89015,3848
-115.27201999,36.0573394400001,CLARK,NV,LAS VEGAS,89113,3849
-115.11507735,36.0043719600001,CLARK,NV,HENDERSON,89052,3850
-115.22335528,36.12129149,CLARK,NV,LAS VEGAS,89103,3851
-115.12033124,35.9963042200001,CLARK,NV,HENDERSON,89052,3852
-115.29523923,36.0726562400001,CLARK,NV,LAS VEGAS,89148,3853
-115.2266091,36.15745567,CLARK,NV,LAS VEGAS,89146,3854
-115.21582861,36.1460195500001,CLARK,NV,LAS VEGAS,89146,3855
-115.24611248,36.1263206300001,CLARK,NV,LAS VEGAS,89117,3856
-115.24044331,36.0899800400001,CLARK,NV,LAS VEGAS,89118,3857
-115.31703699,36.18103483,CLARK,NV,LAS VEGAS,89144,3858
-115.13547145,36.1326100700001,CLARK,NV,LAS VEGAS,89109,3859
-115.1674567,36.1596237300001,CLARK,NV,LAS VEGAS,89102,3860
-115.16639332,36.16321616,CLARK,NV,LAS VEGAS,89106,3861
-119.75719969,39.50204762,WASHOE,NV,RENO,89502,3862
-118.76620523,39.4765581300001,CHURCHILL,NV,FALLON,89406,3863
-116.94028622,40.6395506200001,LANDER,NV,BATTLE MOUNTAIN,89820,3864
-114.84263072,35.9670526200001,CLARK,NV,BOULDER CITY,89005,3865
-119.71901753,38.9194838700001,DOUGLAS,NV,GARDNERVILLE,89410,3866
-116.02508969,36.2145104700001,NYE,NV,PAHRUMP,89048,3867
-114.51394311,37.62270263,LINCOLN,NV,CALIENTE,89008,3868
-117.72718726,40.9713250400001,HUMBOLDT,NV,WINNEMUCCA,89445,3869
-119.95439402,39.2514975,WASHOE,NV,INCLINE VILLAGE,89451,3870
-114.11594792,36.8100399100001,CLARK,NV,MESQUITE,89027,3871
-118.62738978,38.5170034600001,MINERAL,NV,HAWTHORNE,89415,3872
-115.73063104,40.82344377,ELKO,NV,ELKO,89801,3873
-118.48211098,40.17598617,PERSHING,NV,LOVELOCK,89419,3874
-119.16745924,38.98409652,LYON,NV,YERINGTON,89447,3875
-114.85860479,39.25672704,WHITE PINE,NV,ELY,89301,3876
-72.2860025699999,43.6384477300001,GRAFTON,NH,LEBANON,3766,3877
-71.1552538999999,44.4869509000001,COOS,NH,BERLIN,3570,3878
-71.4743109,42.9915651800001,HILLSBOROUGH,NH,MANCHESTER,3102,3879
-72.2919009,42.9488432000001,CHESHIRE,NH,KEENE,3431,3880
-71.5620203999999,43.1977441400001,MERRIMACK,NH,CONCORD,3301,3881
-71.46318101,43.5285555500001,BELKNAP,NH,LACONIA,3246,3882
-71.64455273,43.4484042600001,MERRIMACK,NH,FRANKLIN,3235,3883
-72.0234263899999,44.1353381600001,GRAFTON,NH,WOODSVILLE,3785,3884
-70.87847895,43.1810142900001,STRAFFORD,NH,DOVER,3820,3885
-71.438,42.983954,HILLSBOROUGH,NH,MANCHESTER,3103,3886
-71.56283486,43.1997747400001,MERRIMACK,NH,CONCORD,3301,3887
-70.9355583399999,42.9826630900001,ROCKINGHAM,NH,EXETER,3833,3888
-70.96016086,43.2975566000001,STRAFFORD,NH,ROCHESTER,3867,3889
-71.1542070799999,42.8716633400001,ROCKINGHAM,NH,HAMPSTEAD,3841,3890
-71.2003640999999,43.5817394200001,CARROLL,NH,WOLFEBORO,3894,3891
-71.82555904,44.3179338800001,GRAFTON,NH,LITTLETON,3561,3892
-72.27333464,43.6761915500001,GRAFTON,NH,LEBANON,3756,3893
-71.1368538,44.0618126900001,CARROLL,NH,NORTH CONWAY,3860,3894
-71.94068275,42.8930894200001,HILLSBOROUGH,NH,PETERBOROUGH,3458,3895
-72.00004766,43.42063768,MERRIMACK,NH,NEW LONDON,3257,3896
-70.7994312399999,43.0855064400001,ROCKINGHAM,NH,PORTSMOUTH,3801,3897
-71.5455062199999,42.8001051800001,HILLSBOROUGH,NH,NASHUA,3062,3898
-71.1851464599999,42.7646868,ROCKINGHAM,NH,SALEM,3079,3899
-71.43763832,42.9843252000001,HILLSBOROUGH,NH,MANCHESTER,3103,3900
-71.31666154,42.87677117,ROCKINGHAM,NH,DERRY,3038,3901
-70.79033693,43.0648527500001,ROCKINGHAM,NH,PORTSMOUTH,3801,3902
-70.87369446,42.89247142,ROCKINGHAM,NH,SEABROOK,3874,3903
-71.4613747,42.75627984,HILLSBOROUGH,NH,NASHUA,3061,3904
-71.69518793,43.7577376300001,GRAFTON,NH,PLYMOUTH,3264,3905
-71.48021205,42.7492391100001,HILLSBOROUGH,NH,NASHUA,3060,3906
-71.48080943,44.90444711,COOS,NH,COLEBROOK,3576,3907
-72.34069671,43.38458975,SULLIVAN,NH,CLAREMONT,3743,3908
-71.55433993,44.48623037,COOS,NH,LANCASTER,3584,3909
-70.87410764,43.2132269700001,STRAFFORD,NH,DOVER,3820,3910
-74.4343698599999,39.35811934,ATLANTIC,NJ,ATLANTIC CITY,8401,3911
-74.63710552,39.9675004900001,BURLINGTON,NJ,PEMBERTON,8068,3912
-74.4356699799999,40.76726246,MORRIS,NJ,MADISON,7940,3913
-74.4341819099999,39.3584220700001,ATLANTIC,NJ,ATLANTIC CITY,8401,3914
-74.54007297,39.4789826200001,ATLANTIC,NJ,POMONA,8240,3915
-74.538987,39.47831562,ATLANTIC,NJ,POMONA,8240,3916
-74.19168432,40.4051614100001,MONMOUTH,NJ,HOLMDEL,7733,3917
-74.06299172,40.95666778,BERGEN,NJ,PARAMUS,7652,3918
-74.81717152,39.0876137600001,CAPE MAY,NJ,CAPE MAY COURT HOUSE,8210,3919
-74.80292328,40.29198684,MERCER,NJ,PENNINGTON,8534,3920
-74.7521968199999,40.2359876900001,MERCER,NJ,TRENTON,8638,3921
-74.01502132,40.9855294000001,BERGEN,NJ,WESTWOOD,7675,3922
